,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,poutcome_0,poutcome_1
274,25,7,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
275,38,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.6105706021561925,0.03133491103514769
276,29,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
277,41,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
278,31,3,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
279,58,1,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
280,22,2,999,0,-1.1,94.601,-49.5,0.977,4963.6,0.6105706021561925,0.03133491103514769
281,31,3,999,0,-1.7,94.055,-39.8,0.742,4991.6,0.6105706021561925,0.03133491103514769
282,38,2,999,1,-2.9,92.963,-40.8,1.262,5076.2,0.6098372781065089,0.03106508875739645
283,31,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0.6105706021561925,0.03133491103514769
284,42,1,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
285,57,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0.6105706021561925,0.03133491103514769
286,33,1,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
287,57,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
288,30,2,999,0,1.4,93.918,-42.7,4.968,5228.1,0.6105706021561925,0.03133491103514769
289,33,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
290,36,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
291,53,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
292,28,5,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
293,66,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.6105706021561925,0.03133491103514769
294,32,4,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
295,31,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,0.6098372781065089,0.03106508875739645
296,44,3,3,1,-2.9,92.963,-40.8,1.268,5076.2,0.5898876404494382,0.038202247191011236
297,34,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
298,32,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
299,36,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,0.6098372781065089,0.03106508875739645
300,27,2,999,1,-1.7,94.055,-39.8,0.748,4991.6,0.6098372781065089,0.03106508875739645
301,36,3,999,0,1.4,94.465,-41.8,4.955,5228.1,0.6105706021561925,0.03133491103514769
302,33,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
303,47,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
304,47,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
305,54,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
306,65,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
307,42,2,999,1,-0.1,93.2,-42.0,4.191,5195.8,0.6098372781065089,0.03106508875739645
308,35,7,999,0,1.1,93.994,-36.4,4.86,5191.0,0.6105706021561925,0.03133491103514769
309,36,7,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
310,35,4,999,1,-1.8,92.893,-46.2,1.281,5099.1,0.6098372781065089,0.03106508875739645
311,68,1,3,1,-3.4,92.379,-29.8,0.741,5017.5,0.5898876404494382,0.038202247191011236
312,48,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0.6105706021561925,0.03133491103514769
313,27,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,0.6105706021561925,0.03133491103514769
314,34,2,999,0,-1.1,94.199,-37.5,0.876,4963.6,0.6105706021561925,0.03133491103514769
315,57,4,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
316,32,11,999,0,1.4,94.465,-41.8,4.962,5228.1,0.6105706021561925,0.03133491103514769
317,39,4,999,1,-1.8,92.893,-46.2,1.313,5099.1,0.6098372781065089,0.03106508875739645
318,39,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,0.6105706021561925,0.03133491103514769
319,45,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
320,30,1,999,0,1.4,93.918,-42.7,4.959,5228.1,0.6105706021561925,0.03133491103514769
321,55,7,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
322,38,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
323,36,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0.6105706021561925,0.03133491103514769
324,37,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
325,44,1,999,0,-2.9,92.201,-31.4,0.879,5076.2,0.6105706021561925,0.03133491103514769
326,46,6,999,0,1.4,93.918,-42.7,4.957,5228.1,0.6105706021561925,0.03133491103514769
327,38,2,999,0,1.4,94.465,-41.8,4.962,5228.1,0.6105706021561925,0.03133491103514769
328,52,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0.6105706021561925,0.03133491103514769
329,48,3,999,0,-3.0,92.713,-33.0,0.715,5023.5,0.6105706021561925,0.03133491103514769
330,51,9,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
331,53,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
332,39,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0.6105706021561925,0.03133491103514769
333,51,2,12,1,-1.8,92.893,-46.2,1.281,5099.1,0.5898876404494382,0.038202247191011236
334,41,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
335,44,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
336,45,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
337,49,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,0.6105706021561925,0.03133491103514769
338,30,2,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
339,54,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,0.6105706021561925,0.03133491103514769
340,52,2,999,2,-1.8,93.075,-47.1,1.405,5099.1,0.6098372781065089,0.03106508875739645
341,47,1,999,1,-3.0,92.713,-33.0,0.712,5023.5,0.6098372781065089,0.03106508875739645
342,29,2,999,0,-1.8,93.749,-34.6,0.659,5008.7,0.6105706021561925,0.03133491103514769
343,33,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
344,30,2,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
345,52,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0.6105706021561925,0.03133491103514769
346,35,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.6105706021561925,0.03133491103514769
347,29,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0.6105706021561925,0.03133491103514769
348,34,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
349,22,1,12,2,-1.7,94.055,-39.8,0.72,4991.6,0.6098372781065089,0.03106508875739645
350,33,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0.6105706021561925,0.03133491103514769
351,41,1,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
352,43,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0.6105706021561925,0.03133491103514769
353,32,1,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
354,29,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
355,32,12,999,0,1.4,94.465,-41.8,4.962,5228.1,0.6105706021561925,0.03133491103514769
356,38,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0.6105706021561925,0.03133491103514769
357,29,3,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
358,33,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
359,43,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0.6105706021561925,0.03133491103514769
360,32,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,0.6105706021561925,0.03133491103514769
361,36,17,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
362,32,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0.6105706021561925,0.03133491103514769
363,43,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,0.6105706021561925,0.03133491103514769
364,35,1,999,0,-2.9,92.201,-31.4,0.869,5076.2,0.6105706021561925,0.03133491103514769
365,54,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
366,29,1,999,0,1.4,93.918,-42.7,4.957,5228.1,0.6105706021561925,0.03133491103514769
367,37,1,999,0,-3.4,92.431,-26.9,0.74,5017.5,0.6105706021561925,0.03133491103514769
368,52,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,0.6105706021561925,0.03133491103514769
369,40,3,999,0,1.4,94.465,-41.8,4.967,5228.1,0.6105706021561925,0.03133491103514769
370,50,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
371,50,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
372,35,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
373,28,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0.6105706021561925,0.03133491103514769
374,29,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
375,36,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
376,31,1,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
377,35,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
378,39,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
379,40,1,7,1,-3.4,92.649,-30.1,0.714,5017.5,0.5898876404494382,0.038202247191011236
380,45,3,999,1,-0.1,93.2,-42.0,4.076,5195.8,0.6098372781065089,0.03106508875739645
381,41,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
382,30,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
383,30,3,999,0,-1.8,92.893,-46.2,1.27,5099.1,0.6105706021561925,0.03133491103514769
384,42,2,999,0,1.4,93.918,-42.7,4.968,5228.1,0.6105706021561925,0.03133491103514769
385,25,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,0.6105706021561925,0.03133491103514769
386,48,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
387,39,3,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
388,38,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
389,41,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
390,63,1,999,1,-2.9,92.201,-31.4,0.838,5076.2,0.6098372781065089,0.03106508875739645
391,42,4,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
392,32,2,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
393,57,2,999,0,1.4,94.465,-41.8,4.866,5228.1,0.6105706021561925,0.03133491103514769
394,31,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0.6098372781065089,0.03106508875739645
395,34,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,0.6098372781065089,0.03106508875739645
396,33,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,0.6105706021561925,0.03133491103514769
397,40,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
398,36,4,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
399,48,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0.6098372781065089,0.03106508875739645
400,36,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,0.6105706021561925,0.03133491103514769
401,36,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,0.6105706021561925,0.03133491103514769
402,35,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
403,55,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
404,56,1,999,0,-3.0,92.713,-33.0,0.714,5023.5,0.6105706021561925,0.03133491103514769
405,27,1,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
406,34,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,0.6098372781065089,0.03106508875739645
407,38,6,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
408,31,2,999,0,1.4,94.465,-41.8,4.866,5228.1,0.6105706021561925,0.03133491103514769
409,37,2,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
410,32,9,999,1,-1.8,92.893,-46.2,1.281,5099.1,0.6098372781065089,0.03106508875739645
411,19,2,999,3,-3.0,92.713,-33.0,0.712,5023.5,0.6098372781065089,0.03106508875739645
412,29,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
413,33,2,999,1,-1.7,94.027,-38.3,0.898,4991.6,0.6098372781065089,0.03106508875739645
414,34,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
415,41,11,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
416,33,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
417,40,2,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
418,42,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
419,42,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0.6105706021561925,0.03133491103514769
420,31,2,13,1,-1.1,94.199,-37.5,0.879,4963.6,0.5898876404494382,0.038202247191011236
421,49,2,9,2,-1.8,92.893,-46.2,1.25,5099.1,0.6098372781065089,0.03106508875739645
422,26,5,999,0,-3.4,92.649,-30.1,0.714,5017.5,0.6105706021561925,0.03133491103514769
423,42,4,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
424,44,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,0.6105706021561925,0.03133491103514769
425,33,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
426,50,8,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
427,42,5,999,1,-1.8,92.893,-46.2,1.281,5099.1,0.6098372781065089,0.03106508875739645
428,40,4,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
429,37,1,999,0,-1.8,92.893,-46.2,1.259,5099.1,0.6105706021561925,0.03133491103514769
430,38,2,999,0,1.4,94.465,-41.8,4.96,5228.1,0.6105706021561925,0.03133491103514769
431,40,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
432,31,6,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
433,35,1,999,1,-3.4,92.431,-26.9,0.74,5017.5,0.6098372781065089,0.03106508875739645
434,27,3,999,0,-1.8,93.075,-47.1,1.41,5099.1,0.6105706021561925,0.03133491103514769
435,32,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
436,30,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0.6105706021561925,0.03133491103514769
437,35,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
438,46,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
439,35,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
440,35,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
441,34,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
442,36,3,999,0,1.4,94.465,-41.8,4.958,5228.1,0.6105706021561925,0.03133491103514769
443,46,5,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
444,38,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0.6098372781065089,0.03106508875739645
445,33,4,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
446,56,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
447,32,1,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
448,19,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
449,36,1,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
450,36,5,999,0,-2.9,92.201,-31.4,0.821,5076.2,0.6105706021561925,0.03133491103514769
451,39,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0.6105706021561925,0.03133491103514769
452,35,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0.6105706021561925,0.03133491103514769
453,47,8,6,2,-1.8,92.893,-46.2,1.266,5099.1,0.6098372781065089,0.03106508875739645
454,31,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
455,41,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
456,27,1,999,0,1.4,93.918,-42.7,4.957,5228.1,0.6105706021561925,0.03133491103514769
457,37,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,0.6098372781065089,0.03106508875739645
458,30,17,999,0,1.4,93.444,-36.1,4.962,5228.1,0.6105706021561925,0.03133491103514769
459,46,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
460,38,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
461,37,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
462,33,8,999,0,-1.8,92.893,-46.2,1.291,5099.1,0.6105706021561925,0.03133491103514769
463,34,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0.6105706021561925,0.03133491103514769
464,42,1,999,1,-1.8,93.075,-47.1,1.365,5099.1,0.6098372781065089,0.03106508875739645
465,43,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
466,55,1,999,2,-3.4,92.431,-26.9,0.739,5017.5,0.6098372781065089,0.03106508875739645
467,41,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,0.6105706021561925,0.03133491103514769
468,36,1,999,0,-2.9,92.963,-40.8,1.099,5076.2,0.6105706021561925,0.03133491103514769
469,48,3,999,0,1.4,93.444,-36.1,4.967,5228.1,0.6105706021561925,0.03133491103514769
470,36,3,999,1,-1.8,92.893,-46.2,1.25,5099.1,0.6098372781065089,0.03106508875739645
471,38,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
472,31,3,999,0,-2.9,92.963,-40.8,1.286,5076.2,0.6105706021561925,0.03133491103514769
473,54,9,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
474,41,2,999,1,-1.1,94.767,-50.8,1.039,4963.6,0.6098372781065089,0.03106508875739645
475,47,3,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
476,50,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
477,58,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,0.6105706021561925,0.03133491103514769
478,33,1,999,0,1.4,93.444,-36.1,4.967,5228.1,0.6105706021561925,0.03133491103514769
479,35,13,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
480,43,1,999,1,-1.7,94.215,-40.3,0.861,4991.6,0.6098372781065089,0.03106508875739645
481,26,1,999,0,-1.1,94.199,-37.5,0.881,4963.6,0.6105706021561925,0.03133491103514769
482,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
483,49,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
484,24,1,999,1,-1.8,93.075,-47.1,1.423,5099.1,0.6098372781065089,0.03106508875739645
485,27,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
486,45,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
487,44,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
488,33,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
489,37,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
490,24,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
491,34,5,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
492,51,5,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
493,37,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,0.6105706021561925,0.03133491103514769
494,31,17,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
495,41,8,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
496,31,5,999,0,-1.1,94.767,-50.8,1.039,4963.6,0.6105706021561925,0.03133491103514769
497,32,2,6,1,-3.4,92.431,-26.9,0.739,5017.5,0.5898876404494382,0.038202247191011236
498,30,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
499,23,1,3,2,-3.4,92.649,-30.1,0.715,5017.5,0.5898876404494382,0.038202247191011236
500,34,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
501,26,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,0.6105706021561925,0.03133491103514769
502,25,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
503,26,5,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
504,50,1,999,1,-0.1,93.2,-42.0,4.153,5195.8,0.6098372781065089,0.03106508875739645
505,28,1,11,1,-1.8,92.893,-46.2,1.313,5099.1,0.5898876404494382,0.038202247191011236
506,51,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
507,35,2,3,1,-0.1,93.2,-42.0,4.12,5195.8,0.5898876404494382,0.038202247191011236
508,56,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0.6105706021561925,0.03133491103514769
509,35,4,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
510,31,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
511,72,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,0.6105706021561925,0.03133491103514769
512,84,1,999,1,-1.8,93.876,-40.0,0.697,5008.7,0.6098372781065089,0.03106508875739645
513,43,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
514,29,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
515,60,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,0.6105706021561925,0.03133491103514769
516,41,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
517,39,7,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
518,55,3,999,0,-3.4,92.649,-30.1,0.722,5017.5,0.6105706021561925,0.03133491103514769
519,43,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
520,51,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,0.5898876404494382,0.038202247191011236
521,39,2,999,0,1.4,93.918,-42.7,4.958,5228.1,0.6105706021561925,0.03133491103514769
522,39,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
523,32,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
524,29,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
525,43,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
526,52,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0.6105706021561925,0.03133491103514769
527,34,5,999,0,-1.8,93.075,-47.1,1.423,5099.1,0.6105706021561925,0.03133491103514769
528,30,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0.6105706021561925,0.03133491103514769
